OBJECTID,stop_UID,stop_agency,stop_id,route_id
3738,MTS_11590,MTS,11590,88
3739,MTS_11591,MTS,11591,41
3740,MTS_11592,MTS,11592,41
3741,MTS_11603,MTS,11603,44
3742,MTS_11606,MTS,11606,44
3743,MTS_11607,MTS,11607,41
3744,MTS_11612,MTS,11612,923
3745,MTS_11612,MTS,11612,992
3746,MTS_11613,MTS,11613,83
3747,MTS_11615,MTS,11615,83
3748,MTS_11616,MTS,11616,83
3749,MTS_11617,MTS,11617,41
3750,MTS_11618,MTS,11618,120
3751,MTS_11618,MTS,11618,44
3752,MTS_11619,MTS,11619,83
3753,MTS_11620,MTS,11620,120
3754,MTS_11620,MTS,11620,44
3755,MTS_11621,MTS,11621,83
3756,MTS_11622,MTS,11622,120
3757,MTS_11623,MTS,11623,88
3758,MTS_11630,MTS,11630,44
3759,MTS_11636,MTS,11636,11
3760,MTS_11637,MTS,11637,11
3761,MTS_11638,MTS,11638,923
3762,MTS_11638,MTS,11638,992
3763,MTS_11639,MTS,11639,11
3764,MTS_11640,MTS,11640,11
3765,MTS_11641,MTS,11641,11
3766,MTS_11642,MTS,11642,120
3767,MTS_11642,MTS,11642,3
3768,MTS_11643,MTS,11643,3
3769,MTS_11644,MTS,11644,120
3770,MTS_11644,MTS,11644,3
3771,MTS_11645,MTS,11645,3
3772,MTS_11648,MTS,11648,44
3773,MTS_11652,MTS,11652,928
3774,MTS_11654,MTS,11654,20
3775,MTS_11654,MTS,11654,923
3776,MTS_11656,MTS,11656,20
3777,MTS_11656,MTS,11656,5
3778,MTS_11657,MTS,11657,12
3779,MTS_11657,MTS,11657,901
3780,MTS_11657,MTS,11657,929
3781,MTS_11659,MTS,11659,120
3782,MTS_11660,MTS,11660,44
3783,MTS_11660,MTS,11660,60
3784,MTS_11661,MTS,11661,120
3785,MTS_11662,MTS,11662,120
3786,MTS_11662,MTS,11662,25
3787,MTS_11663,MTS,11663,929
3788,MTS_11664,MTS,11664,929
3789,MTS_11666,MTS,11666,7
3790,MTS_11667,MTS,11667,929
3791,MTS_11670,MTS,11670,1
3792,MTS_11670,MTS,11670,11
3793,MTS_11671,MTS,11671,1
3794,MTS_11671,MTS,11671,11
3795,MTS_11672,MTS,11672,11
3796,MTS_11673,MTS,11673,11
3797,MTS_11675,MTS,11675,1
3798,MTS_11675,MTS,11675,11
3799,MTS_11678,MTS,11678,928
3800,MTS_11679,MTS,11679,929
3801,MTS_11680,MTS,11680,928
3802,MTS_11681,MTS,11681,929
3803,MTS_11682,MTS,11682,3
3804,MTS_11684,MTS,11684,2
3805,MTS_11687,MTS,11687,6
3806,MTS_11688,MTS,11688,6
3807,MTS_11692,MTS,11692,2
3808,MTS_11693,MTS,11693,2
3809,MTS_11693,MTS,11693,6
3810,MTS_11694,MTS,11694,2
3811,MTS_11696,MTS,11696,2
3812,MTS_11697,MTS,11697,2
3813,MTS_11698,MTS,11698,928
3814,MTS_11699,MTS,11699,31
3815,MTS_11699,MTS,11699,964
3816,MTS_11700,MTS,11700,31
3817,MTS_11700,MTS,11700,964
3818,MTS_11701,MTS,11701,31
3819,MTS_11703,MTS,11703,31
3820,MTS_11705,MTS,11705,928
3821,MTS_11710,MTS,11710,964
3822,MTS_11712,MTS,11712,965
3823,MTS_11713,MTS,11713,965
3824,MTS_11714,MTS,11714,929
3825,MTS_11715,MTS,11715,929
3826,MTS_11716,MTS,11716,965
3827,MTS_11717,MTS,11717,965
3828,MTS_11718,MTS,11718,965
3829,MTS_11719,MTS,11719,965
3830,MTS_11721,MTS,11721,25
3831,MTS_11724,MTS,11724,955
3832,MTS_11727,MTS,11727,13
3833,MTS_11729,MTS,11729,13
3834,MTS_11730,MTS,11730,929
3835,MTS_11732,MTS,11732,25
3836,MTS_11733,MTS,11733,929
3837,MTS_11735,MTS,11735,13
3838,MTS_11737,MTS,11737,3
3839,MTS_11737,MTS,11737,955
3840,MTS_11738,MTS,11738,955
3841,MTS_11741,MTS,11741,20
3842,MTS_11742,MTS,11742,929
3843,MTS_11743,MTS,11743,929
3844,MTS_11744,MTS,11744,20
3845,MTS_11745,MTS,11745,929
3846,MTS_11748,MTS,11748,929
3847,MTS_11749,MTS,11749,13
3848,MTS_11749,MTS,11749,3
3849,MTS_11750,MTS,11750,917
3850,MTS_11750,MTS,11750,955
3851,MTS_11751,MTS,11751,20
3852,MTS_11754,MTS,11754,929
3853,MTS_11755,MTS,11755,955
3854,MTS_11756,MTS,11756,917
3855,MTS_11756,MTS,11756,955
3856,MTS_11759,MTS,11759,917
3857,MTS_11759,MTS,11759,955
3858,MTS_11760,MTS,11760,917
3859,MTS_11760,MTS,11760,955
3860,MTS_11761,MTS,11761,917
3861,MTS_11761,MTS,11761,955
3862,MTS_11763,MTS,11763,917
3863,MTS_11764,MTS,11764,917
3864,MTS_11765,MTS,11765,917
3865,MTS_11766,MTS,11766,917
3866,MTS_11767,MTS,11767,12
3867,MTS_11768,MTS,11768,917
3868,MTS_11769,MTS,11769,704
3869,MTS_11769,MTS,11769,929
3870,MTS_11770,MTS,11770,945
3871,MTS_11771,MTS,11771,929
3872,MTS_11773,MTS,11773,929
3873,MTS_11775,MTS,11775,14
3874,MTS_11777,MTS,11777,929
3875,MTS_11778,MTS,11778,856
3876,MTS_11778,MTS,11778,936
3877,MTS_11779,MTS,11779,929
3878,MTS_11780,MTS,11780,115
3879,MTS_11780,MTS,11780,14
3880,MTS_11781,MTS,11781,856
3881,MTS_11781,MTS,11781,936
3882,MTS_11783,MTS,11783,929
3883,MTS_11784,MTS,11784,929
3884,MTS_11785,MTS,11785,115
3885,MTS_11785,MTS,11785,14
3886,MTS_11786,MTS,11786,929
3887,MTS_11788,MTS,11788,929
3888,MTS_11789,MTS,11789,929
3889,MTS_11791,MTS,11791,916
3890,MTS_11793,MTS,11793,916
3891,MTS_11794,MTS,11794,14
3892,MTS_11795,MTS,11795,916
3893,MTS_11796,MTS,11796,916
3894,MTS_11797,MTS,11797,916
3895,MTS_11798,MTS,11798,916
3896,MTS_11800,MTS,11800,4
3897,MTS_11801,MTS,11801,4
3898,MTS_11803,MTS,11803,12
3899,MTS_11803,MTS,11803,4
3900,MTS_11804,MTS,11804,854
3901,MTS_11805,MTS,11805,936
3902,MTS_11806,MTS,11806,936
3903,MTS_11807,MTS,11807,936
3904,MTS_11808,MTS,11808,936
3905,MTS_11809,MTS,11809,4
3906,MTS_11810,MTS,11810,936
3907,MTS_11811,MTS,11811,115
3908,MTS_11811,MTS,11811,854
3909,MTS_11817,MTS,11817,115
3910,MTS_11817,MTS,11817,854
3911,MTS_11818,MTS,11818,115
3912,MTS_11818,MTS,11818,854
3913,MTS_11819,MTS,11819,852
3914,MTS_11820,MTS,11820,856
3915,MTS_11820,MTS,11820,936
3916,MTS_11820,MTS,11820,962
3917,MTS_11824,MTS,11824,30
3918,MTS_11825,MTS,11825,30
3919,MTS_11826,MTS,11826,30
3920,MTS_11827,MTS,11827,30
3921,MTS_11829,MTS,11829,30
3922,MTS_11831,MTS,11831,30
3923,MTS_11832,MTS,11832,30
3924,MTS_11833,MTS,11833,30
3925,MTS_11835,MTS,11835,140
3926,MTS_11835,MTS,11835,30
3927,MTS_11837,MTS,11837,8
3928,MTS_11841,MTS,11841,923
3929,MTS_11843,MTS,11843,8
3930,MTS_11844,MTS,11844,8
3931,MTS_11845,MTS,11845,8
3932,MTS_11846,MTS,11846,8
3933,MTS_11847,MTS,11847,30
3934,MTS_11849,MTS,11849,8
3935,MTS_11850,MTS,11850,30
3936,MTS_11851,MTS,11851,923
3937,MTS_11852,MTS,11852,30
3938,MTS_11853,MTS,11853,84
3939,MTS_11854,MTS,11854,35
3940,MTS_11854,MTS,11854,923
3941,MTS_11856,MTS,11856,84
3942,MTS_11859,MTS,11859,84
3943,MTS_11861,MTS,11861,84
3944,MTS_11863,MTS,11863,84
3945,MTS_11864,MTS,11864,84
3946,MTS_11866,MTS,11866,35
3947,MTS_11866,MTS,11866,923
3948,MTS_11867,MTS,11867,30
3949,MTS_11868,MTS,11868,84
3950,MTS_11869,MTS,11869,84
3951,MTS_11870,MTS,11870,35
3952,MTS_11870,MTS,11870,923
3953,MTS_11873,MTS,11873,30
3954,MTS_11876,MTS,11876,30
3955,MTS_11878,MTS,11878,35
3956,MTS_11881,MTS,11881,9
3957,MTS_11882,MTS,11882,978
3958,MTS_11885,MTS,11885,985
3959,MTS_11886,MTS,11886,9
3960,MTS_11889,MTS,11889,9
3961,MTS_11890,MTS,11890,84
3962,MTS_11891,MTS,11891,84
3963,MTS_11892,MTS,11892,84
3964,MTS_11893,MTS,11893,84
3965,MTS_11894,MTS,11894,9
3966,MTS_11896,MTS,11896,9
3967,MTS_11897,MTS,11897,84
3968,MTS_11902,MTS,11902,237
3969,MTS_11903,MTS,11903,41
3970,MTS_11903,MTS,11903,921
3971,MTS_11906,MTS,11906,28
3972,MTS_11909,MTS,11909,201
3973,MTS_11910,MTS,11910,28
3974,MTS_11913,MTS,11913,979
3975,MTS_11915,MTS,11915,202
3976,MTS_11916,MTS,11916,28
3977,MTS_11919,MTS,11919,105
3978,MTS_11921,MTS,11921,41
3979,MTS_11923,MTS,11923,237
3980,MTS_11923,MTS,11923,41
3981,MTS_11923,MTS,11923,921
3982,MTS_11924,MTS,11924,105
3983,MTS_11924,MTS,11924,41
3984,MTS_11928,MTS,11928,28
3985,MTS_11929,MTS,11929,105
3986,MTS_11930,MTS,11930,105
3987,MTS_11932,MTS,11932,105
3988,MTS_11932,MTS,11932,43
3989,MTS_11933,MTS,11933,105
3990,MTS_11933,MTS,11933,43
3991,MTS_11935,MTS,11935,105
3992,MTS_11935,MTS,11935,41
3993,MTS_11936,MTS,11936,105
3994,MTS_11936,MTS,11936,43
3995,MTS_11937,MTS,11937,41
3996,MTS_11938,MTS,11938,41
3997,MTS_11939,MTS,11939,105
3998,MTS_11939,MTS,11939,43
3999,MTS_11941,MTS,11941,105
4000,MTS_11941,MTS,11941,43
4001,MTS_11942,MTS,11942,105
4002,MTS_11944,MTS,11944,105
4003,MTS_11945,MTS,11945,105
4004,MTS_11945,MTS,11945,43
4005,MTS_11946,MTS,11946,105
4006,MTS_11948,MTS,11948,105
4007,MTS_11949,MTS,11949,44
4008,MTS_11950,MTS,11950,105
4009,MTS_11951,MTS,11951,105
4010,MTS_11952,MTS,11952,44
4011,MTS_11953,MTS,11953,41
4012,MTS_11954,MTS,11954,41
4013,MTS_11955,MTS,11955,41
4014,MTS_11957,MTS,11957,10
4015,MTS_11958,MTS,11958,105
4016,MTS_11964,MTS,11964,41
4017,MTS_11966,MTS,11966,41
4018,MTS_11967,MTS,11967,41
4019,MTS_11968,MTS,11968,41
4020,MTS_11970,MTS,11970,41
4021,MTS_11971,MTS,11971,41
4022,MTS_11972,MTS,11972,41
4023,MTS_11976,MTS,11976,41
4024,MTS_11983,MTS,11983,44
4025,MTS_11984,MTS,11984,44
4026,MTS_11986,MTS,11986,280
4027,MTS_11986,MTS,11986,290
4028,MTS_11990,MTS,11990,44
4029,MTS_11992,MTS,11992,83
4030,MTS_11994,MTS,11994,280
4031,MTS_11994,MTS,11994,290
4032,MTS_11995,MTS,11995,928
4033,MTS_11997,MTS,11997,83
4034,MTS_11998,MTS,11998,83
4035,MTS_12003,MTS,12003,83
4036,MTS_12004,MTS,12004,83
4037,MTS_12006,MTS,12006,120
4038,MTS_12007,MTS,12007,120
4039,MTS_12007,MTS,12007,44
4040,MTS_12008,MTS,12008,120
4041,MTS_12009,MTS,12009,3
4042,MTS_12012,MTS,12012,11
4043,MTS_12012,MTS,12012,110
4044,MTS_12012,MTS,12012,2
4045,MTS_12012,MTS,12012,7
4046,MTS_12013,MTS,12013,11
4047,MTS_12014,MTS,12014,11
4048,MTS_12015,MTS,12015,11
4049,MTS_12016,MTS,12016,11
4050,MTS_12017,MTS,12017,11
4051,MTS_12018,MTS,12018,11
4052,MTS_12019,MTS,12019,11
4053,MTS_12020,MTS,12020,11
4054,MTS_12021,MTS,12021,44
4055,MTS_12023,MTS,12023,44
4056,MTS_12025,MTS,12025,3
4057,MTS_12027,MTS,12027,120
4058,MTS_12027,MTS,12027,3
4059,MTS_12028,MTS,12028,3
4060,MTS_12032,MTS,12032,3
4061,MTS_12034,MTS,12034,3
4062,MTS_12035,MTS,12035,3
4063,MTS_12036,MTS,12036,120
4064,MTS_12036,MTS,12036,3
4065,MTS_12037,MTS,12037,3
4066,MTS_12039,MTS,12039,3
4067,MTS_12040,MTS,12040,3
4068,MTS_12041,MTS,12041,120
4069,MTS_12041,MTS,12041,3
4070,MTS_12042,MTS,12042,3
4071,MTS_12046,MTS,12046,44
4072,MTS_12048,MTS,12048,12
4073,MTS_12048,MTS,12048,5
4074,MTS_12048,MTS,12048,901
4075,MTS_12048,MTS,12048,929
4076,MTS_12049,MTS,12049,110
4077,MTS_12049,MTS,12049,280
4078,MTS_12049,MTS,12049,290
4079,MTS_12050,MTS,12050,12
4080,MTS_12050,MTS,12050,901
4081,MTS_12050,MTS,12050,929
4082,MTS_12051,MTS,12051,120
4083,MTS_12053,MTS,12053,7
4084,MTS_12059,MTS,12059,44
4085,MTS_12059,MTS,12059,60
4086,MTS_12060,MTS,12060,7
4087,MTS_12061,MTS,12061,120
4088,MTS_12061,MTS,12061,25
4089,MTS_12062,MTS,12062,7
4090,MTS_12064,MTS,12064,215
4091,MTS_12064,MTS,12064,7
4092,MTS_12065,MTS,12065,11
4093,MTS_12066,MTS,12066,7
4094,MTS_12067,MTS,12067,7
4095,MTS_12068,MTS,12068,215
4096,MTS_12068,MTS,12068,7
4097,MTS_12069,MTS,12069,928
4098,MTS_12071,MTS,12071,921
4099,MTS_12071,MTS,12071,964
4100,MTS_12073,MTS,12073,921
4101,MTS_12073,MTS,12073,964
4102,MTS_12075,MTS,12075,928
4103,MTS_12076,MTS,12076,3
4104,MTS_12077,MTS,12077,929
4105,MTS_12078,MTS,12078,6
4106,MTS_12082,MTS,12082,2
4107,MTS_12082,MTS,12082,6
4108,MTS_12084,MTS,12084,2
4109,MTS_12084,MTS,12084,6
4110,MTS_12086,MTS,12086,2
4111,MTS_12089,MTS,12089,2
4112,MTS_12091,MTS,12091,2
4113,MTS_12093,MTS,12093,2
4114,MTS_12096,MTS,12096,2
4115,MTS_12099,MTS,12099,2
4116,MTS_12107,MTS,12107,928
4117,MTS_12108,MTS,12108,110
4118,MTS_12108,MTS,12108,237
4119,MTS_12108,MTS,12108,921
4120,MTS_12109,MTS,12109,921
4121,MTS_12110,MTS,12110,929
4122,MTS_12111,MTS,12111,31
4123,MTS_12111,MTS,12111,964
4124,MTS_12112,MTS,12112,31
4125,MTS_12114,MTS,12114,928
4126,MTS_12115,MTS,12115,929
4127,MTS_12119,MTS,12119,929
4128,MTS_12120,MTS,12120,20
4129,MTS_12122,MTS,12122,20
4130,MTS_12123,MTS,12123,964
4131,MTS_12124,MTS,12124,20
4132,MTS_12125,MTS,12125,25
4133,MTS_12128,MTS,12128,25
4134,MTS_12129,MTS,12129,25
4135,MTS_12130,MTS,12130,25
4136,MTS_12131,MTS,12131,955
4137,MTS_12133,MTS,12133,20
4138,MTS_12134,MTS,12134,13
4139,MTS_12135,MTS,12135,13
4140,MTS_12136,MTS,12136,13
4141,MTS_12137,MTS,12137,929
4142,MTS_12138,MTS,12138,929
4143,MTS_12139,MTS,12139,13
4144,MTS_12140,MTS,12140,13
4145,MTS_12141,MTS,12141,13
4146,MTS_12142,MTS,12142,20
4147,MTS_12144,MTS,12144,25
4148,MTS_12145,MTS,12145,25
4149,MTS_12146,MTS,12146,20
4150,MTS_12147,MTS,12147,929
4151,MTS_12149,MTS,12149,955
4152,MTS_12150,MTS,12150,955
4153,MTS_12151,MTS,12151,13
4154,MTS_12152,MTS,12152,13
4155,MTS_12154,MTS,12154,13
4156,MTS_12155,MTS,12155,13
4157,MTS_12156,MTS,12156,20
4158,MTS_12157,MTS,12157,20
4159,MTS_12158,MTS,12158,20
4160,MTS_12159,MTS,12159,20
4161,MTS_12160,MTS,12160,20
4162,MTS_12161,MTS,12161,20
4163,MTS_12162,MTS,12162,20
4164,MTS_12164,MTS,12164,13
4165,MTS_12164,MTS,12164,3
4166,MTS_12165,MTS,12165,13
4167,MTS_12165,MTS,12165,3
4168,MTS_12166,MTS,12166,13
4169,MTS_12166,MTS,12166,3
4170,MTS_12166,MTS,12166,4
4171,MTS_12167,MTS,12167,917
4172,MTS_12167,MTS,12167,955
4173,MTS_12168,MTS,12168,917
4174,MTS_12168,MTS,12168,955
4175,MTS_12169,MTS,12169,955
4176,MTS_12170,MTS,12170,955
4177,MTS_12171,MTS,12171,955
4178,MTS_12172,MTS,12172,955
4179,MTS_12174,MTS,12174,20
4180,MTS_12176,MTS,12176,955
4181,MTS_12178,MTS,12178,945
4182,MTS_12179,MTS,12179,917
4183,MTS_12179,MTS,12179,955
4184,MTS_12180,MTS,12180,704
4185,MTS_12180,MTS,12180,929
4186,MTS_12181,MTS,12181,945
4187,MTS_12182,MTS,12182,917
4188,MTS_12182,MTS,12182,955
4189,MTS_12183,MTS,12183,955
4190,MTS_12184,MTS,12184,945
4191,MTS_12185,MTS,12185,955
4192,MTS_12186,MTS,12186,7
4193,MTS_12186,MTS,12186,955
4194,MTS_12187,MTS,12187,955
4195,MTS_12188,MTS,12188,945
4196,MTS_12189,MTS,12189,704
4197,MTS_12189,MTS,12189,929
4198,MTS_12190,MTS,12190,917
4199,MTS_12191,MTS,12191,14
4200,MTS_12192,MTS,12192,945
4201,MTS_12194,MTS,12194,704
4202,MTS_12194,MTS,12194,929
4203,MTS_12195,MTS,12195,917
4204,MTS_12196,MTS,12196,704
4205,MTS_12196,MTS,12196,929
4206,MTS_12198,MTS,12198,945
4207,MTS_12199,MTS,12199,945
4208,MTS_12200,MTS,12200,945
4209,MTS_12201,MTS,12201,704
4210,MTS_12201,MTS,12201,929
4211,MTS_12202,MTS,12202,20
4212,MTS_12203,MTS,12203,856
4213,MTS_12203,MTS,12203,936
4214,MTS_12205,MTS,12205,115
4215,MTS_12205,MTS,12205,14
4216,MTS_12206,MTS,12206,856
4217,MTS_12206,MTS,12206,936
4218,MTS_12207,MTS,12207,856
4219,MTS_12207,MTS,12207,936
4220,MTS_12209,MTS,12209,856
4221,MTS_12209,MTS,12209,936
4222,MTS_12211,MTS,12211,929
4223,MTS_12212,MTS,12212,929
4224,MTS_12213,MTS,12213,929
4225,MTS_12215,MTS,12215,856
4226,MTS_12215,MTS,12215,936
4227,MTS_12218,MTS,12218,115
4228,MTS_12218,MTS,12218,14
4229,MTS_12232,MTS,12232,14
4230,MTS_12233,MTS,12233,115
4231,MTS_12234,MTS,12234,14
4232,MTS_12235,MTS,12235,916
4233,MTS_12236,MTS,12236,916
4234,MTS_12238,MTS,12238,4
4235,MTS_12239,MTS,12239,12
4236,MTS_12239,MTS,12239,4
4237,MTS_12240,MTS,12240,1
4238,MTS_12241,MTS,12241,12
4239,MTS_12241,MTS,12241,4
4240,MTS_12242,MTS,12242,936
4241,MTS_12243,MTS,12243,936
4242,MTS_12244,MTS,12244,936
4243,MTS_12246,MTS,12246,4
4244,MTS_12250,MTS,12250,115
4245,MTS_12250,MTS,12250,854
4246,MTS_12253,MTS,12253,115
4247,MTS_12253,MTS,12253,854
4248,MTS_12255,MTS,12255,30
4249,MTS_12257,MTS,12257,30
4250,MTS_12258,MTS,12258,30
4251,MTS_12259,MTS,12259,30
4252,MTS_12260,MTS,12260,30
4253,MTS_12261,MTS,12261,30
4254,MTS_12263,MTS,12263,30
4255,MTS_12264,MTS,12264,30
4256,MTS_12266,MTS,12266,30
4257,MTS_12268,MTS,12268,30
4258,MTS_12269,MTS,12269,30
4259,MTS_12270,MTS,12270,27
4260,MTS_12270,MTS,12270,30
4261,MTS_12272,MTS,12272,30
4262,MTS_12279,MTS,12279,8
4263,MTS_12280,MTS,12280,8
4264,MTS_12281,MTS,12281,30
4265,MTS_12282,MTS,12282,8
4266,MTS_12284,MTS,12284,30
4267,MTS_12286,MTS,12286,30
4268,MTS_12287,MTS,12287,84
4269,MTS_12289,MTS,12289,84
4270,MTS_12292,MTS,12292,84
4271,MTS_12294,MTS,12294,84
4272,MTS_12297,MTS,12297,84
4273,MTS_12299,MTS,12299,84
4274,MTS_12302,MTS,12302,84
4275,MTS_12303,MTS,12303,84
4276,MTS_12304,MTS,12304,84
4277,MTS_12305,MTS,12305,35
4278,MTS_12305,MTS,12305,923
4279,MTS_12308,MTS,12308,30
4280,MTS_12310,MTS,12310,30
4281,MTS_12313,MTS,12313,9
4282,MTS_12315,MTS,12315,84
4283,MTS_12316,MTS,12316,985
4284,MTS_12317,MTS,12317,84
4285,MTS_12319,MTS,12319,84
4286,MTS_12320,MTS,12320,202
4287,MTS_12320,MTS,12320,237
4288,MTS_12320,MTS,12320,30
4289,MTS_12320,MTS,12320,974
4290,MTS_12321,MTS,12321,84
4291,MTS_12323,MTS,12323,9
4292,MTS_12324,MTS,12324,9
4293,MTS_12325,MTS,12325,9
4294,MTS_12326,MTS,12326,202
4295,MTS_12328,MTS,12328,923
4296,MTS_12330,MTS,12330,923
4297,MTS_12331,MTS,12331,28
4298,MTS_12333,MTS,12333,28
4299,MTS_12335,MTS,12335,28
4300,MTS_12337,MTS,12337,28
4301,MTS_12338,MTS,12338,28
4302,MTS_12340,MTS,12340,28
4303,MTS_12346,MTS,12346,105
4304,MTS_12347,MTS,12347,35
4305,MTS_12349,MTS,12349,105
4306,MTS_12350,MTS,12350,28
4307,MTS_12351,MTS,12351,105
4308,MTS_12352,MTS,12352,105
4309,MTS_12354,MTS,12354,105
4310,MTS_12354,MTS,12354,41
4311,MTS_12355,MTS,12355,41
4312,MTS_12356,MTS,12356,105
4313,MTS_12356,MTS,12356,43
4314,MTS_12358,MTS,12358,105
4315,MTS_12359,MTS,12359,105
4316,MTS_12360,MTS,12360,105
4317,MTS_12362,MTS,12362,44
4318,MTS_12363,MTS,12363,44
4319,MTS_12366,MTS,12366,10
4320,MTS_12367,MTS,12367,105
4321,MTS_12368,MTS,12368,41
4322,MTS_12377,MTS,12377,10
4323,MTS_12380,MTS,12380,41
4324,MTS_12389,MTS,12389,923
4325,MTS_12389,MTS,12389,992
4326,MTS_12395,MTS,12395,923
4327,MTS_12395,MTS,12395,992
4328,MTS_12400,MTS,12400,25
4329,MTS_12400,MTS,12400,41
4330,MTS_12400,MTS,12400,928
4331,MTS_12402,MTS,12402,110
4332,MTS_12403,MTS,12403,41
4333,MTS_12404,MTS,12404,83
4334,MTS_12406,MTS,12406,83
4335,MTS_12410,MTS,12410,120
4336,MTS_12411,MTS,12411,11
4337,MTS_12412,MTS,12412,11
4338,MTS_12414,MTS,12414,11
4339,MTS_12415,MTS,12415,11
4340,MTS_12416,MTS,12416,11
4341,MTS_12417,MTS,12417,11
4342,MTS_12418,MTS,12418,11
4343,MTS_12419,MTS,12419,44
4344,MTS_12420,MTS,12420,44
4345,MTS_12421,MTS,12421,44
4346,MTS_12425,MTS,12425,3
4347,MTS_12426,MTS,12426,120
4348,MTS_12426,MTS,12426,3
4349,MTS_12427,MTS,12427,120
4350,MTS_12427,MTS,12427,3
4351,MTS_12429,MTS,12429,3
4352,MTS_12430,MTS,12430,3
4353,MTS_12431,MTS,12431,120
4354,MTS_12432,MTS,12432,3
4355,MTS_12434,MTS,12434,120
4356,MTS_12434,MTS,12434,3
4357,MTS_12438,MTS,12438,923
4358,MTS_12439,MTS,12439,3
4359,MTS_12441,MTS,12441,12
4360,MTS_12441,MTS,12441,901
4361,MTS_12441,MTS,12441,929
4362,MTS_12442,MTS,12442,120
4363,MTS_12444,MTS,12444,120
4364,MTS_12446,MTS,12446,120
4365,MTS_12446,MTS,12446,25
4366,MTS_12447,MTS,12447,929
4367,MTS_12451,MTS,12451,929
4368,MTS_12453,MTS,12453,1
4369,MTS_12453,MTS,12453,11
4370,MTS_12454,MTS,12454,1
4371,MTS_12454,MTS,12454,11
4372,MTS_12455,MTS,12455,11
4373,MTS_12456,MTS,12456,7
4374,MTS_12457,MTS,12457,7
4375,MTS_12458,MTS,12458,215
4376,MTS_12458,MTS,12458,7
4377,MTS_12462,MTS,12462,929
4378,MTS_12463,MTS,12463,929
4379,MTS_12464,MTS,12464,3
4380,MTS_12465,MTS,12465,3
4381,MTS_12466,MTS,12466,3
4382,MTS_12468,MTS,12468,928
4383,MTS_12469,MTS,12469,6
4384,MTS_12474,MTS,12474,2
4385,MTS_12475,MTS,12475,2
4386,MTS_12475,MTS,12475,6
4387,MTS_12476,MTS,12476,2
4388,MTS_12478,MTS,12478,2
4389,MTS_12479,MTS,12479,2
4390,MTS_12485,MTS,12485,928
4391,MTS_12488,MTS,12488,929
4392,MTS_12489,MTS,12489,31
4393,MTS_12493,MTS,12493,929
4394,MTS_12496,MTS,12496,929
4395,MTS_12497,MTS,12497,929
4396,MTS_12498,MTS,12498,20
4397,MTS_12500,MTS,12500,929
4398,MTS_12503,MTS,12503,929
4399,MTS_12505,MTS,12505,929
4400,MTS_12508,MTS,12508,4
4401,MTS_12510,MTS,12510,20
4402,MTS_12512,MTS,12512,955
4403,MTS_12513,MTS,12513,955
4404,MTS_12514,MTS,12514,955
4405,MTS_12515,MTS,12515,13
4406,MTS_12516,MTS,12516,13
4407,MTS_12517,MTS,12517,13
4408,MTS_12518,MTS,12518,13
4409,MTS_12519,MTS,12519,929
4410,MTS_12520,MTS,12520,929
4411,MTS_12521,MTS,12521,13
4412,MTS_12524,MTS,12524,13
4413,MTS_12526,MTS,12526,20
4414,MTS_12527,MTS,12527,13
4415,MTS_12528,MTS,12528,13
4416,MTS_12529,MTS,12529,13
4417,MTS_12530,MTS,12530,13
4418,MTS_12531,MTS,12531,13
4419,MTS_12532,MTS,12532,929
4420,MTS_12534,MTS,12534,20
4421,MTS_12537,MTS,12537,20
4422,MTS_12538,MTS,12538,20
4423,MTS_12539,MTS,12539,929
4424,MTS_12540,MTS,12540,20
4425,MTS_12541,MTS,12541,13
4426,MTS_12541,MTS,12541,3
4427,MTS_12542,MTS,12542,13
4428,MTS_12542,MTS,12542,3
4429,MTS_12543,MTS,12543,916
4430,MTS_12543,MTS,12543,955
4431,MTS_12544,MTS,12544,916
4432,MTS_12544,MTS,12544,955
4433,MTS_12545,MTS,12545,916
4434,MTS_12545,MTS,12545,955
4435,MTS_12547,MTS,12547,704
4436,MTS_12547,MTS,12547,929
4437,MTS_12548,MTS,12548,916
4438,MTS_12548,MTS,12548,955
4439,MTS_12549,MTS,12549,916
4440,MTS_12549,MTS,12549,955
4441,MTS_12550,MTS,12550,916
4442,MTS_12550,MTS,12550,955
4443,MTS_12551,MTS,12551,955
4444,MTS_12552,MTS,12552,955
4445,MTS_12553,MTS,12553,704
4446,MTS_12553,MTS,12553,929
4447,MTS_12554,MTS,12554,945
4448,MTS_12555,MTS,12555,916
4449,MTS_12556,MTS,12556,916
4450,MTS_12557,MTS,12557,704
4451,MTS_12557,MTS,12557,929
4452,MTS_12558,MTS,12558,945
4453,MTS_12559,MTS,12559,704
4454,MTS_12559,MTS,12559,929
4455,MTS_12562,MTS,12562,14
4456,MTS_12563,MTS,12563,856
4457,MTS_12563,MTS,12563,936
4458,MTS_12564,MTS,12564,856
4459,MTS_12564,MTS,12564,936
4460,MTS_12565,MTS,12565,929
4461,MTS_12566,MTS,12566,115
4462,MTS_12566,MTS,12566,14
4463,MTS_12573,MTS,12573,14
4464,MTS_12574,MTS,12574,917
4465,MTS_12575,MTS,12575,917
4466,MTS_12576,MTS,12576,917
4467,MTS_12577,MTS,12577,4
4468,MTS_12578,MTS,12578,12
4469,MTS_12578,MTS,12578,4
4470,MTS_12579,MTS,12579,936
4471,MTS_12581,MTS,12581,936
4472,MTS_12582,MTS,12582,936
