zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,date_parsed,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,isZillowOwned,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,hasVideo,isHomeRec,hasAdditionalAttributions,availabilityDate
16850144,16850144,,https://photos.zillowstatic.com/fp/1290a615d827b96c4d74fb26e307b5fc-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/605-Bonair-St-La-Jolla-CA-92037/16850144_zpid/,"{'latitude': 32.8306, 'longitude': -117.27482}",,"{'type': 'TIME_ON_INFO', 'text': '24 days ago', 'data': {'isFresh': False}}",,,,"605 Bonair St, La Jolla, CA 92037",605 Bonair St,CA,La Jolla,92037,2x1n8fw6dfe08,,False,False,False,True,False,2022-07-05,$,"$6,200/mo",6200.0,False,3.0,2.0,1400.0,False,"{'homeInfo': {'zpid': 16850144, 'streetAddress': '605 Bonair St', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.8306, 'longitude': -117.27482, 'price': 6200.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1400.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1722300, 'rentZestimate': 6175, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6200.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 396786.0, 'lotAreaValue': 5998.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,1722300.0,False,False,False,False,2022-07-01 00:00:00
16836106,16836106,,https://photos.zillowstatic.com/fp/9ba2de08255efbf5d95e9f66d23e463d-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/2610-Inyaha-Ln-La-Jolla-CA-92037/16836106_zpid/,"{'latitude': 32.8744, 'longitude': -117.24639}",,"{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isFresh': False}}",,,,"2610 Inyaha Ln, La Jolla, CA 92037",2610 Inyaha Ln,CA,La Jolla,92037,44d2vw5rfxwus,,False,True,False,True,False,2022-07-05,$,"$16,500/mo",16500.0,False,6.0,5.0,6582.0,False,"{'homeInfo': {'zpid': 16836106, 'streetAddress': '2610 Inyaha Ln', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.8744, 'longitude': -117.24639, 'price': 16500.0, 'datePriceChanged': 1656486000000, 'bathrooms': 5.0, 'bedrooms': 6.0, 'livingArea': 6582.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 5882100, 'rentZestimate': 17053, 'listing_sub_type': {}, 'priceReduction': '$1,500 (Jun 29)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 16500.0, 'priceChange': -1500, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 4698174.0, 'lotAreaValue': 0.45528007346189164, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,5882100.0,False,False,False,False,2022-07-01 00:00:00
16848369,16848369,,https://photos.zillowstatic.com/fp/e7aa0ba6cc7083bd21265189423ec242-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/7648-Ivanhoe-Ave-E-La-Jolla-CA-92037/16848369_zpid/,"{'latitude': 32.84439, 'longitude': -117.269684}",,"{'type': 'TIME_ON_INFO', 'text': '49 days ago', 'data': {'isFresh': False}}",,,,"7648 Ivanhoe Ave E, La Jolla, CA 92037",7648 Ivanhoe Ave E,CA,La Jolla,92037,4ujxwbjrxdj28,,False,False,False,True,False,2022-07-05,$,"$6,500/mo",6500.0,False,1.0,1.0,701.0,False,"{'homeInfo': {'zpid': 16848369, 'streetAddress': '7648 Ivanhoe Ave E', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.84439, 'longitude': -117.269684, 'price': 6500.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 701.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1598400, 'rentZestimate': 2799, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 824790.0, 'lotAreaValue': 2592.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,1598400.0,False,False,False,False,
16855048,16855048,,https://photos.zillowstatic.com/fp/ec85ecf91d15a25d14ef902906819873-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/1402-Rodeo-Dr-La-Jolla-CA-92037/16855048_zpid/,"{'latitude': 32.824802, 'longitude': -117.261}",,"{'type': 'TIME_ON_INFO', 'text': '145 days ago', 'data': {'isFresh': False}}",,,,"1402 Rodeo Dr, La Jolla, CA 92037",1402 Rodeo Dr,CA,La Jolla,92037,1e5y72pdgx0cv,,False,False,False,True,False,2022-07-05,$,"$20,000/mo",20000.0,False,4.0,3.5,2600.0,False,"{'homeInfo': {'zpid': 16855048, 'streetAddress': '1402 Rodeo Dr', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.824802, 'longitude': -117.261, 'price': 20000.0, 'datePriceChanged': 1653980400000, 'bathrooms': 3.5, 'bedrooms': 4.0, 'livingArea': 2600.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 4233600, 'rentZestimate': 12294, 'listing_sub_type': {}, 'priceReduction': '$2,000 (May 31)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 20000.0, 'priceChange': -2000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 2726880.0, 'lotAreaValue': 0.3099862258953168, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,4233600.0,False,False,False,False,2022-10-01 00:00:00
2101575310,2101575310,,https://photos.zillowstatic.com/fp/a83ff93a62c704af30fb3dbfeaac7011-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/8025-Paseo-Del-Ocaso-La-Jolla-CA-92037/2101575310_zpid/,"{'latitude': 32.853027, 'longitude': -117.25447}",,"{'type': 'TIME_ON_INFO', 'text': '50 days ago', 'data': {'isFresh': False}}",,,,"8025 Paseo Del Ocaso, La Jolla, CA 92037",8025 Paseo Del Ocaso,CA,La Jolla,92037,4gr2dbtqq180y,,False,False,False,True,False,2022-07-05,$,"$8,500/mo",8500.0,False,3.0,3.0,1850.0,False,"{'homeInfo': {'zpid': 2101575310, 'streetAddress': '8025 Paseo Del Ocaso', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.853027, 'longitude': -117.25447, 'price': 8500.0, 'datePriceChanged': 1654239600000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1850.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1395300, 'rentZestimate': 5949, 'listing_sub_type': {}, 'priceReduction': '$500 (Jun 3)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 8500.0, 'priceChange': -500, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,False,ForRent,For Rent,1395300.0,False,False,False,False,
16852561,16852561,,https://photos.zillowstatic.com/fp/43a30acf531e9d34525a9f1ece99ceda-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/6613-Caminito-Hermitage-La-Jolla-CA-92037/16852561_zpid/,"{'latitude': 32.837715, 'longitude': -117.24168}",,"{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isFresh': False}}",,,,"6613 Caminito Hermitage, La Jolla, CA 92037",6613 Caminito Hermitage,CA,La Jolla,92037,r99smkja7dcm,,False,False,False,True,False,2022-07-05,$,"$6,950/mo",6950.0,False,2.0,2.0,1909.0,False,"{'homeInfo': {'zpid': 16852561, 'streetAddress': '6613 Caminito Hermitage', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.837715, 'longitude': -117.24168, 'price': 6950.0, 'datePriceChanged': 1655103600000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1909.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1612800, 'rentZestimate': 4699, 'listing_sub_type': {}, 'priceReduction': '$300 (Jun 13)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6950.0, 'priceChange': -300, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 612374.0, 'lotAreaValue': 7.469995408631772, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,1612800.0,False,False,False,False,2022-07-01 00:00:00
16855384,16855384,,https://photos.zillowstatic.com/fp/61a1fb48196b3dfa40288e84fb0ccb2a-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/5832-Corral-Way-La-Jolla-CA-92037/16855384_zpid/,"{'latitude': 32.820774, 'longitude': -117.26104}",,"{'type': 'TIME_ON_INFO', 'text': '64 days ago', 'data': {'isFresh': False}}",,,,"5832 Corral Way, La Jolla, CA 92037",5832 Corral Way,CA,La Jolla,92037,55pzvcxrgw7v5,,False,False,False,True,False,2022-07-05,$,"$9,000/mo",9000.0,False,5.0,4.0,3384.0,False,"{'homeInfo': {'zpid': 16855384, 'streetAddress': '5832 Corral Way', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.820774, 'longitude': -117.26104, 'price': 9000.0, 'datePriceChanged': 1654671600000, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 3384.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 3728200, 'rentZestimate': 9399, 'listing_sub_type': {}, 'priceReduction': '$3,500 (Jun 8)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 9000.0, 'priceChange': -3500, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 843601.0, 'lotAreaValue': 0.33746556473829203, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,3728200.0,False,False,False,False,2022-06-30 00:00:00
16855198,16855198,,https://photos.zillowstatic.com/fp/9bccd6939961730df7b3e8b88768474f-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/887-La-Jolla-Rancho-Rd-La-Jolla-CA-92037/16855198_zpid/,"{'latitude': 32.82013, 'longitude': -117.26604}",,"{'type': 'TIME_ON_INFO', 'text': '9 days ago', 'data': {'isFresh': False}}",,,,"887 La Jolla Rancho Rd, La Jolla, CA 92037",887 La Jolla Rancho Rd,CA,La Jolla,92037,2wwkesvtvkhuf,,False,False,False,True,False,2022-07-05,$,"$32,000/mo",32000.0,False,4.0,3.5,3786.0,False,"{'homeInfo': {'zpid': 16855198, 'streetAddress': '887 La Jolla Rancho Rd', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.82013, 'longitude': -117.26604, 'price': 32000.0, 'bathrooms': 3.5, 'bedrooms': 4.0, 'livingArea': 3786.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 4922800, 'rentZestimate': 14006, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 32000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 2446326.0, 'lotAreaValue': 0.2599862258953168, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,4922800.0,False,False,False,False,2022-06-25 00:00:00
16839277,16839277,,https://photos.zillowstatic.com/fp/df96769558a9a11f1c74e22751d20522-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/2075-Torrey-Pines-Rd-La-Jolla-CA-92037/16839277_zpid/,"{'latitude': 32.84979, 'longitude': -117.25575}",,"{'type': 'TIME_ON_INFO', 'text': '33 days ago', 'data': {'isFresh': False}}",,,,"2075 Torrey Pines Rd, La Jolla, CA 92037",2075 Torrey Pines Rd,CA,La Jolla,92037,4hnhc8eyvstk2,,False,False,False,True,False,2022-07-05,$,"$17,000/mo",17000.0,False,5.0,4.0,3667.0,False,"{'homeInfo': {'zpid': 16839277, 'streetAddress': '2075 Torrey Pines Rd', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.84979, 'longitude': -117.25575, 'price': 17000.0, 'datePriceChanged': 1653634800000, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 3667.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 3375200, 'rentZestimate': 9354, 'listing_sub_type': {}, 'priceReduction': '$1,000 (May 27)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 17000.0, 'priceChange': -1000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1944680.0, 'lotAreaValue': 8559.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,3375200.0,False,False,False,False,
16855387,16855387,,https://photos.zillowstatic.com/fp/d4c8694d221217b112b9ef6421a118fb-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/5802-Corral-Way-La-Jolla-CA-92037/16855387_zpid/,"{'latitude': 32.81987, 'longitude': -117.260765}",,"{'type': 'TIME_ON_INFO', 'text': '58 days ago', 'data': {'isFresh': False}}",,,,"5802 Corral Way, La Jolla, CA 92037",5802 Corral Way,CA,La Jolla,92037,1tpkpf6snxp99,,False,True,False,True,False,2022-07-05,$,"$25,995/mo",25995.0,False,4.0,3.5,5700.0,False,"{'homeInfo': {'zpid': 16855387, 'streetAddress': '5802 Corral Way', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.81987, 'longitude': -117.260765, 'price': 25995.0, 'datePriceChanged': 1651820400000, 'bathrooms': 3.5, 'bedrooms': 4.0, 'livingArea': 5700.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 8169600, 'rentZestimate': 22882, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 25995.0, 'priceChange': 1000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 6137614.0, 'lotAreaValue': 0.8899908172635446, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,8169600.0,False,False,False,False,
2102601969,2102601969,,https://photos.zillowstatic.com/fp/9eaf47ac0d67761cd0529f787aebd877-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/559-Genter-St-La-Jolla-CA-92037/2102601969_zpid/,"{'latitude': 32.836033, 'longitude': -117.277115}",,"{'type': 'TIME_ON_INFO', 'text': '19 days ago', 'data': {'isFresh': False}}",,,,"559 Genter St, La Jolla, CA 92037",559 Genter St,CA,La Jolla,92037,2y5yvknn08d96,,False,False,False,True,False,2022-07-05,$,"$5,495/mo",5495.0,False,4.0,2.5,1450.0,False,"{'homeInfo': {'zpid': 2102601969, 'streetAddress': '559 Genter St', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.836033, 'longitude': -117.277115, 'price': 5495.0, 'bathrooms': 2.5, 'bedrooms': 4.0, 'livingArea': 1450.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1500100, 'rentZestimate': 7829, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5495.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,False,ForRent,For Rent,1500100.0,False,False,False,False,2022-06-15 00:00:00
16841389,16841389,,https://photos.zillowstatic.com/fp/ac9dcd82802cd84d8e5f4f127565c35c-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/8666-Via-Mallorca-APT-K-La-Jolla-CA-92037/16841389_zpid/,"{'latitude': 32.863358, 'longitude': -117.23383}",,"{'type': 'TIME_ON_INFO', 'text': '5 hours ago', 'data': {'isFresh': True}}",,,,"8666 Via Mallorca APT K, La Jolla, CA 92037",8666 Via Mallorca APT K,CA,La Jolla,92037,2nhsprd7az4yk,,False,False,False,True,False,2022-07-05,$,"$2,275/mo",2275.0,False,2.0,1.0,691.0,False,"{'homeInfo': {'zpid': 16841389, 'streetAddress': '8666 Via Mallorca APT K', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.863358, 'longitude': -117.23383, 'price': 2275.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 691.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2300, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2275.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 390089.0, 'unit': 'Apt K', 'lotAreaValue': 2.060514233241506, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-09-15 00:00:00
2062537456,2062537456,,https://photos.zillowstatic.com/fp/7e1d001ffd70c095d462f488de22e0ed-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/333-Coast-Blvd-La-Jolla-CA-92037/2062537456_zpid/,"{'latitude': 32.841316, 'longitude': -117.280685}",,"{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isFresh': False}}",,,,"333 Coast Blvd, La Jolla, CA 92037",333 Coast Blvd,CA,La Jolla,92037,45xkw8pckcazy,,False,False,False,True,False,2022-07-05,$,"$8,000/mo",8000.0,False,2.0,2.0,1433.0,False,"{'homeInfo': {'zpid': 2062537456, 'streetAddress': '333 Coast Blvd', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.841316, 'longitude': -117.280685, 'price': 8000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1433.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 8000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-07-02 00:00:00
32.848278--117.2747,32.848278--117.2747,1001460926.0,https://photos.zillowstatic.com/fp/b65376af08bcf701e230fd4ca0113c8e-p_e.jpg,True,FOR_RENT,For Rent,/b/1039-coast-blvd-la-jolla-ca-5XjHb6/,"{'latitude': 32.848278, 'longitude': -117.2747}","[{'price': '$6,500+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': '4 days ago'}",,,True,"1039 Coast Blvd, La Jolla, CA",1039 Coast Blvd Unit F,CA,La Jolla,92037,4p5jc2u06ry4j,False,False,False,False,True,False,2022-07-05,,,,,,,,,,,,,,,,,,,
2068544520,2068544520,,https://photos.zillowstatic.com/fp/e2067a8d2968ab7aad755ee882743d20-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/5490-La-Jolla-Blvd-La-Jolla-CA-92037/2068544520_zpid/,"{'latitude': 32.811855, 'longitude': -117.2683}",,"{'type': 'TIME_ON_INFO', 'text': '13 days ago', 'data': {'isFresh': False}}",,,,"5490 La Jolla Blvd, La Jolla, CA 92037",5490 La Jolla Blvd,CA,La Jolla,92037,4vux19ww5vx0u,,False,False,False,True,False,2022-07-05,$,"$15,000/mo",15000.0,False,2.0,1.0,1080.0,False,"{'homeInfo': {'zpid': 2068544520, 'streetAddress': '5490 La Jolla Blvd', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.811855, 'longitude': -117.2683, 'price': 15000.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1080.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 15000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-07-20 00:00:00
16847650,16847650,,https://photos.zillowstatic.com/fp/fe261b600c970c7983075d0b96837deb-p_e.jpg,True,FOR_RENT,Condo for rent,https://www.zillow.com/homedetails/909-Coast-Blvd-UNIT-21-La-Jolla-CA-92037/16847650_zpid/,"{'latitude': 32.847584, 'longitude': -117.27665}",,"{'type': 'TIME_ON_INFO', 'text': '7 days ago', 'data': {'isFresh': False}}",,,,"909 Coast Blvd UNIT 21, La Jolla, CA 92037",909 Coast Blvd UNIT 21,CA,La Jolla,92037,43761pb9up9fr,,False,False,False,True,False,2022-07-05,$,"$6,900/mo",6900.0,False,2.0,2.0,1270.0,False,"{'homeInfo': {'zpid': 16847650, 'streetAddress': '909 Coast Blvd UNIT 21', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.847584, 'longitude': -117.27665, 'price': 6900.0, 'datePriceChanged': 1656399600000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1270.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 2143500, 'rentZestimate': 4200, 'listing_sub_type': {}, 'priceReduction': '$600 (Jun 28)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6900.0, 'priceChange': -600, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 887104.0, 'unit': 'Unit 21', 'lotAreaValue': 0.6346648301193756, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,2143500.0,False,False,False,False,2022-06-27 00:00:00
17204047,17204047,,https://photos.zillowstatic.com/fp/cae973ae51ec571d7019ec4d57aeff27-p_e.jpg,True,FOR_RENT,Townhouse for rent,https://www.zillow.com/homedetails/3120-Almahurst-Row-La-Jolla-CA-92037/17204047_zpid/,"{'latitude': 32.881313, 'longitude': -117.24487}",,"{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isFresh': False}}",,,,"Blackhorse, 3120 Almahurst Row, La Jolla, CA 92037",3120 Almahurst Row,CA,La Jolla,92037,4y0dhm235r96k,,False,False,False,True,False,2022-07-05,$,"$5,600/mo",5600.0,False,2.0,3.0,2174.0,False,"{'homeInfo': {'zpid': 17204047, 'streetAddress': '3120 Almahurst Row', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.881313, 'longitude': -117.24487, 'price': 5600.0, 'bathrooms': 3.0, 'bedrooms': 2.0, 'livingArea': 2174.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1512400, 'rentZestimate': 5146, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5600.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 865675.0, 'lotAreaValue': 0.7646005509641873, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,1512400.0,False,False,False,False,2022-07-01 00:00:00
